title,smdName,organizationName,sourceType,sourceUrl,icarUrl,keywords,language
"Introduction ICAR-CSWRI, Avikanagar 304501 || भा.कृ.अनु.प.-केन्द्रीय भेड़ एवं ऊन अनुसंधान संस्थान",Animal Science,ICAR-Central Sheep and Wool Research Institute,youtube,https://www.youtube.com/watch?v=KqjCZjfKG4w,https://krishi.icar.gov.in/video/watch/3813,"Sheep, Wool",Hindi
INSTITUTION BUILDING OF Self Help Group SHG (KVK MUZAFFARNAGAR),Agricultural Extension,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),youtube,https://www.youtube.com/watch?v=XtVxUpaIWmc,https://krishi.icar.gov.in/video/watch/3812,"Krishi Vigyan Kendra, Self Help Group, SHG",Hindi
VALUE ADDED PRODUCTS OF SUGARCANE-SIRKA (KVK MEERUT),Agricultural Extension,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),youtube,https://www.youtube.com/watch?v=f6ua6AQKzxk,https://krishi.icar.gov.in/video/watch/3811,"Krishi Vigyan Kendra, Sugarcane, Sirka",Hindi
CRM (CONSERVATION AGRICULTURE) OF JAIWIK Vegetable CULTIVATION (KVK MATHURA),Agricultural Extension,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),youtube,https://www.youtube.com/watch?v=BErkjJz8lTw,https://krishi.icar.gov.in/video/watch/3810,"Krishi Vigyan Kendra, Organic farming, Jaiwik Vegetable Cultivation",Hindi
IFS (INTEGRATED FARMING SYSTEM) KVK KAUSHAMBI,Agricultural Extension,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),youtube,https://www.youtube.com/watch?v=5sxB0UYQ8b8,https://krishi.icar.gov.in/video/watch/3809,"Krishi Vigyan Kendra, Integrated farming System, IFS",Hindi
HORTICULTURE OF FLOWER GENDA (KVK ALLAHABAD),Agricultural Extension,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),youtube,https://www.youtube.com/watch?v=gl5f6GYnpH4,https://krishi.icar.gov.in/video/watch/3808,"Krishi Vigyan Kendra, Marigold, Floriculture, Genda",Hindi
LIVESTOCK OF POULTRY (KVK CHITRAKOOT),Agricultural Extension,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),youtube,https://www.youtube.com/watch?v=PJqkxVHYzh4,https://krishi.icar.gov.in/video/watch/3807,"Krishi Vigyan Kendra, Poultry, Livestock",Hindi
LIVESTOCK OF MILK PRODUCTS (KVK BASTI),Agricultural Extension,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),youtube,https://www.youtube.com/watch?v=7BTEAUndpAs,https://krishi.icar.gov.in/video/watch/3806,"Krishi Vigyan Kendra, Livestock, Dairy, Milk products",Hindi
LIVESTOCK OF PIGGERY (KVK BAREILLY : ICAR-IVRI),Agricultural Extension,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),youtube,https://www.youtube.com/watch?v=nr3ICLsB-5s,https://krishi.icar.gov.in/video/watch/3805,"Krishi Vigyan Kendra, Piggery, Livestock",Hindi
ENTREPRENEURSHIP OF MUSHROOM-FOREIN VEG (KVK LUCKNOW),Agricultural Extension,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),youtube,https://www.youtube.com/watch?v=9VZv7ia9VGg,https://krishi.icar.gov.in/video/watch/3804,"Krishi Vigyan Kendra, Mushtoom",Hindi
ENTREPRENEURSHIP OF ITRA (KVK KANNAUJ),Agricultural Extension,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),youtube,https://www.youtube.com/watch?v=nNQHoi0CTd0,https://krishi.icar.gov.in/video/watch/3803,"Krishi Vigyan Kendra, Itra",Hindi
ENTREPRENEURSHIP OF HONEY (KVK GONDA),Agricultural Extension,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),youtube,https://www.youtube.com/watch?v=eQAGv2LlGmY,https://krishi.icar.gov.in/video/watch/3802,"Krishi Vigyan Kendra, Bee keeping, Honey",Hindi
Livestock of Dairy (KVK SAHARANPUR),Agricultural Extension,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),youtube,https://www.youtube.com/watch?v=OZegq6iMUM8,https://krishi.icar.gov.in/video/watch/3801,"Krishi Vigyan Kendra, Livestock, Dairy",Hindi
KVK Portal and Mobile App Movie in Hindi,Agricultural Education,ICAR-National Academy of Agricultural Research and Management,youtube,https://www.youtube.com/watch?v=5CKSi8sbqcQ,https://krishi.icar.gov.in/video/watch/3800,"Mobile App, Krishi Vigyan Kendra",Hindi
KVK Portal and Mobile App Movie in English,Agricultural Education,ICAR-Indian Agricultural Statistics Research Institute,youtube,https://www.youtube.com/watch?v=O1_DY-c9Y5M,https://krishi.icar.gov.in/video/watch/3799,"Mobile app, Krishi Vigyan Kendra",English
ICAR CIAE Bhopal - Zero Tillage,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=Y4nukeqFczU,https://krishi.icar.gov.in/video/watch/3792,"Agricultural Engineering, Farm Implements, Zero tillage",Hindi
ICAR CIAE Bhopal- About CIAE Part 3 (Hindi) (AICRP on Utilization of Animal Energy with Enhanced System Efficiency),Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=R4LEqcfTQj4,https://krishi.icar.gov.in/video/watch/3791,"Agricultural Engineering, Farm Implements, Utilization of Animal Energy",Hindi
ICAR CIAE Bhopal- About CIAE Part 2 (Hindi) (AICRP on Ergonomics and Safety in Agriculture),Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=-NMTe48zpao,https://krishi.icar.gov.in/video/watch/3790,"Agricultural Engineering, Farm Implements, Ergonomics",Hindi
ICAR CIAE Bhopal- About CIAE (Hindi) (AICRP on FIM),Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=0sTIp1EV-SY,https://krishi.icar.gov.in/video/watch/3789,"Agricultural Engineering, Farm Implements",Hindi
ICAR CIAE Bhopal- A profile (Hindi version),Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=O5JBn09_tkI,https://krishi.icar.gov.in/video/watch/3788,"Agricultural Engineering, Farm Implements",Hindi
ICAR CIAE Bhopal-SBI sugarcane rind removing equipment for juice making,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=nCHkAgCIh-I,https://krishi.icar.gov.in/video/watch/3787,"Agricultural Engineering, Farm Implements, Sugarcane rind removing, Juice making",English
ICAR CIAE Bhopal- Cottage scale soy paneer plant,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=aqavQStgeTE,https://krishi.icar.gov.in/video/watch/3786,"Agricultural Engineering, Farm Implements, Soy paneer plant",English
ICAR CIAE Bhopal-Patela harrow,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=81aL_M-TYSo,https://krishi.icar.gov.in/video/watch/3785,"Agricultural Engineering, Farm Implements, Patela harrow",English
ICAR CIAE Bhopal-Diverging belt fruit grader,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=7iK5nseUL30,https://krishi.icar.gov.in/video/watch/3784,"Agricultural Engineering, Farm Implements, Fruit grader",English
ICAR CIAE CTRI-Banana Sheath Rope Making,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=_y7YDK8B0Iw,https://krishi.icar.gov.in/video/watch/3783,"Agricultural Engineering, Farm Implements, Banana Sheath Rope Making",English
ICAR CIAE Bhopal- Groundnut Decorticator Standing type,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=USuMNuZuSSU,https://krishi.icar.gov.in/video/watch/3782,"Agricultural Engineering, Farm Implements, Groundnut Decorticator",English
ICAR CIAE Bhopal- Groundnut decorticator sitting type,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=fmEbh38Tj90,https://krishi.icar.gov.in/video/watch/3781,"Agricultural Engineering, Farm Implements, Groundnut decorticator",English
ICAR CIAE Bhopal- Serrated Sickle,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=urS429i9pvI,https://krishi.icar.gov.in/video/watch/3780,"Agricultural Engineering, Farm Implements, Serrated Sickle",English
ICAR CIAE Bhopal-Multi-purpose grain mill,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=STC1TsOrYIw,https://krishi.icar.gov.in/video/watch/3779,"Agricultural Engineering, Farm Implements, Multi-purpose grain mill",English
ICAR CIAE Bhopal-Soybean flaking machine,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=Rpu2hjLZ-3I,https://krishi.icar.gov.in/video/watch/3778,"Agricultural Engineering, Farm Implements, Soybean flaking machine",English
ICAR CIAE Bhopal-Double reflector Solar cooker,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=dtcdj9l-Ebc,https://krishi.icar.gov.in/video/watch/3777,"Agricultural Engineering, Farm Implements, Double reflector Solar cooker",English
ICAR CIAE Bhopal-Animal lifting device for Bullock and Equines,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=wjbZjJ3JZoc,https://krishi.icar.gov.in/video/watch/3776,"Agricultural Engineering, Farm Implements, Animal lifting device , Bullock, Equines",English
ICAR CIAE Bhopal-Millet Mill,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=cKlo5-pojh0,https://krishi.icar.gov.in/video/watch/3775,"Agricultural Engineering, Farm Implements, Millet Mill",English
ICAR CIAE Bhopal-Tractor Drawn Diggar,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=35-IQ7iyS_w,https://krishi.icar.gov.in/video/watch/3774,"Agricultural Engineering, Farm Implements, Diggar",English
ICAR CIAE Bhopal-Dibbler,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=XLvG4fnXQ90,https://krishi.icar.gov.in/video/watch/3773,"Agricultural Engineering, Farm Implements, Dibbler",English
ICAR CIAE Bhopal-Maize sheller,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=T3Ef-jne878,https://krishi.icar.gov.in/video/watch/3772,"Agricultural Engineering, Farm Implements, Maize sheller",English
ICAR CIAE Bhopal- Manual twin wheel hoe weeder,Agricultural Engineering,ICAR-Central Institute of Agricultural Engineering,youtube,https://www.youtube.com/watch?v=NdD0BMhmNmA,https://krishi.icar.gov.in/video/watch/3771,"Agricultural Engineering, Farm Implements, Twin wheel hoe Weeder",English
